complexity,loss,equation,score,sympy_format,lambda_format,train_mse,val_mse,test_mse,train_mse_raw,val_mse_raw,test_mse_raw,train_mse_forward,val_mse_forward,test_mse_forward
1,32.799446,5.988415,0.0,5.98841500000000,PySRFunction(X=>5.98841500000000),32.799459502293004,7.140259412365442,14.949733995968598,1.0760580633338859,0.06646802406107238,0.2877865279469174,1.0760580633338859,0.06646802406107238,0.2877865279469174
3,1.5490509,Pw * 0.00055521936,1.526384602099539,Pw*0.00055521936,PySRFunction(X=>Pw*0.00055521936),1.5490510403041802,2.3874671645672287,0.061801414414352975,0.32849967304837924,0.026758722160429876,0.002251987991615046,0.32849967304837924,0.026758722160429876,0.002251987991615046
5,0.04483618,-91.307274 - (TwK * -0.3090921),1.771191148502361,-(-0.3090921)*TwK - 91.307274,PySRFunction(X=>-(-0.3090921)*TwK - 91.307274),0.04483618991200538,0.11265382088899749,0.39647950576969054,0.06112818142262165,0.0020827448570636654,0.022486745200969122,0.06112818142262165,0.0020827448570636654,0.022486745200969122
9,0.036279153,(TwK * (-37.695305 / (compound_seed + -216.4919))) - 51.213337,0.05294303100093312,TwK*(-37.695305)/(compound_seed - 216.4919) - 1*51.213337,PySRFunction(X=>TwK*(-37.695305)/(compound_seed - 216.4919) - 1*51.213337),0.036279045256308894,0.06360727589860818,0.09353615863134274,0.05639116381429446,0.000973881953861669,0.004426245704525234,0.05639116381429446,0.000973881953861669,0.004426245704525234
