threshold,n_nonzero,train_mse,val_mse,test_mse,train_rmse,val_rmse,test_rmse,train_r2,val_r2,test_r2
0.007603565843695109,9,0.07099501556391186,0.30724069599707987,0.5772822056719044,0.2664488985976708,0.5542929694638746,0.7597908960180455,0.9996890015005848,0.9926342167203311,-1.699125815537597
0.013937189525037492,9,0.07099501556391186,0.30724069599707987,0.5772822056719044,0.2664488985976708,0.5542929694638746,0.7597908960180455,0.9996890015005848,0.9926342167203311,-1.699125815537597
0.025546599562609597,9,0.07099501556391186,0.30724069599707987,0.5772822056719044,0.2664488985976708,0.5542929694638746,0.7597908960180455,0.9996890015005848,0.9926342167203311,-1.699125815537597
0.046826424225623754,9,0.07099501556391186,0.30724069599707987,0.5772822056719044,0.2664488985976708,0.5542929694638746,0.7597908960180455,0.9996890015005848,0.9926342167203311,-1.699125815537597
0.08583193236282502,9,0.07099501556391186,0.30724069599707987,0.5772822056719044,0.2664488985976708,0.5542929694638746,0.7597908960180455,0.9996890015005848,0.9926342167203311,-1.699125815537597
0.15732827639453253,4,0.8745769212561967,2.19199022325136,3.7518003813696663,0.9351881742495447,1.480537140112115,1.936956473793272,0.996168856250352,0.9474492632454659,-16.541821252418895
0.2883796958996923,4,0.8745769212561967,2.19199022325136,3.7518003813696663,0.9351881742495447,1.480537140112115,1.936956473793272,0.996168856250352,0.9474492632454659,-16.541821252418895
0.5285944199798596,3,0.9288088273613622,1.9856538643471926,2.44881503123834,0.9637472839709392,1.4091323090282164,1.564869014083396,0.9959312896932471,0.952395967644347,-10.449616501861273
0.9689033756767421,3,0.9288088273613622,1.9856538643471926,2.44881503123834,0.9637472839709392,1.4091323090282164,1.564869014083396,0.9959312896932471,0.952395967644347,-10.449616501861273
1.775981198275901,2,22.741819165820786,55.59875191303726,3.307937517959589,4.768838345532462,7.456457061704121,1.8187736302133888,0.9003779127539586,-0.332923543485909,-14.466507477946726
3.2553392792408022,2,22.741819165820786,55.59875191303726,3.307937517959589,4.768838345532462,7.456457061704121,1.8187736302133888,0.9003779127539586,-0.332923543485909,-14.466507477946726
5.966974106063554,2,22.741819165820786,55.59875191303726,3.307937517959589,4.768838345532462,7.456457061704121,1.8187736302133888,0.9003779127539586,-0.332923543485909,-14.466507477946726
10.937348438451123,2,22.741819165820786,55.59875191303726,3.307937517959589,4.768838345532462,7.456457061704121,1.8187736302133888,0.9003779127539586,-0.332923543485909,-14.466507477946726
20.04794871533417,2,22.741819165820786,55.59875191303726,3.307937517959589,4.768838345532462,7.456457061704121,1.8187736302133888,0.9003779127539586,-0.332923543485909,-14.466507477946726
36.74750328696544,2,22.741819165820786,55.59875191303726,3.307937517959589,4.768838345532462,7.456457061704121,1.8187736302133888,0.9003779127539586,-0.332923543485909,-14.466507477946726
67.35746469625917,1,430.68577185887875,138.2480195644981,6.072195916429453,20.752970193658516,11.757891799319218,2.4641826061453833,-0.8866483471224709,-2.3143556964380334,-27.391002864813185
123.46493351881982,1,430.68577185887875,138.2480195644981,6.072195916429453,20.752970193658516,11.757891799319218,2.4641826061453833,-0.8866483471224709,-2.3143556964380334,-27.391002864813185
226.308841604206,1,430.68577185887875,138.2480195644981,6.072195916429453,20.752970193658516,11.757891799319218,2.4641826061453833,-0.8866483471224709,-2.3143556964380334,-27.391002864813185
414.8197413513422,1,430.68577185887875,138.2480195644981,6.072195916429453,20.752970193658516,11.757891799319218,2.4641826061453833,-0.8866483471224709,-2.3143556964380334,-27.391002864813185
760.356584369511,1,430.68577185887875,138.2480195644981,6.072195916429453,20.752970193658516,11.757891799319218,2.4641826061453833,-0.8866483471224709,-2.3143556964380334,-27.391002864813185
