time_s,Tw_true,Tw_pred_rollout,abs_error,split
43800.0,63.74341446241488,64.58425663540136,0.840842172986477,train
43860.0,63.799672645383225,64.6495641703682,0.8498915249849688,train
43920.0,63.85534453511884,64.71414707625257,0.8588025411337341,train
43980.0,63.91043054901305,64.7780047578469,0.867574208833851,train
44040.0,63.96493110880496,64.84113664197216,0.8762055331671945,train
44100.0,64.01884664041191,64.9035421771452,0.8846955367332896,train
44160.0,64.0721775737637,64.9652208332521,0.8930432594884081,train
44220.0,64.12492434264053,65.0261721012251,0.9012477585845744,train
44280.0,64.17708738451454,65.08639549272381,0.9093081082092738,train
44340.0,64.22866714039503,65.14589053982097,0.9172233994259358,train
44400.0,64.2796640546772,65.20465679469304,0.9249927400158384,train
44460.0,64.33007857499435,65.26269382931413,0.932615254319785,train
44520.0,64.37991115207363,65.32000123515522,0.9400900830815857,train
44580.0,64.42916223959513,65.3765786228872,0.9474163832920652,train
44640.0,64.47783229405432,65.43242562208847,0.9545933280341501,train
44700.0,64.52592177462788,65.48754188095678,0.9616201063289083,train
44760.0,64.57343114304267,65.54192706602531,0.9684959229826404,train
44820.0,64.62036086344804,65.59558086188339,0.9752199984353496,train
44880.0,64.6667114022912,65.64850297090113,0.9817915686099354,train
44940.0,64.71248322819575,65.70069311295843,0.9882098847626821,train
45000.0,64.75767681184327,65.7521510251783,0.9944742133350388,train
45060.0,64.80229262585792,65.80287646166464,1.0005838358067223,train
45120.0,64.84633114469402,65.8528691932434,1.0065380485493733,train
45180.0,64.88979284452657,65.9021290072092,1.0123361626826295,train
45240.0,64.93267820314456,65.95065570707492,1.0179775039303536,train
45300.0,64.97498769984726,65.99844911232623,1.0234614124789658,train
45360.0,65.01672181534312,66.04550905817979,1.0287872428366711,train
45420.0,65.05788103165153,66.09183539534581,1.0339543636942778,train
45480.0,65.09846583200721,66.13742798979467,1.0389621577874664,train
45540.0,65.13847670076723,66.18228672252715,1.0438100217599242,train
45600.0,65.17791412332072,66.2264114893492,1.048497366028485,train
45660.0,65.216778586001,66.26980220065046,1.0530236146494616,train
45720.0,65.2550705760003,66.3124587811867,1.057388205186399,train
45780.0,65.29279058128695,66.3543811698664,1.061590588579449,train
45840.0,65.3299390905249,66.39556931954053,1.0656302290156248,train
45900.0,65.36651659299572,66.4360231967972,1.0695066038014716,train
45960.0,65.40252357852289,66.47574278175937,1.0732192032364765,train
46020.0,65.43796053739833,66.51472806788647,1.0767675304881408,train
46080.0,65.47282796031124,66.55297906178006,1.0801511014688288,train
46140.0,65.50712633827915,66.59049578299269,1.08336944471354,train
46200.0,65.54085616258108,66.62727826384115,1.0864221012600694,train
46260.0,65.57401792469281,66.66332654922253,1.0893086245297212,train
46320.0,65.60661211622428,66.69864069643461,1.0920285802103251,train
46380.0,65.63863922885906,66.73322077499937,1.0945815461403043,train
46440.0,65.67009975429568,66.76706686648994,1.096967112194264,train
46500.0,65.70099418419103,66.80017906436188,1.0991848801708528,train
46560.0,65.73132301010571,66.83255747378648,1.1012344636807683,train
46620.0,65.76108672345114,66.86420221148902,1.1031154880378722,train
46680.0,65.79028581543861,66.89511340558916,1.104827590150549,train
46740.0,65.81892077703006,66.92529119544534,1.1063704184152812,train
46800.0,65.8469920988907,66.95473573150252,1.1077436326118288,train
46860.0,65.87450027134331,66.98344717514267,1.1089469037993638,train
46920.0,65.90144578432427,67.01142569853913,1.1099799142148612,train
46980.0,65.92782912734118,67.03867148451336,1.1108423571721744,train
47040.0,65.9536507894322,67.06518472639573,1.111533936963525,train
47100.0,65.97891125912686,67.09096562788878,1.1120543687619175,train
47160.0,66.00361102440853,67.11601440293411,1.1124033785255847,train
47220.0,66.02775057267833,67.14033127558109,1.1125807029027612,train
47280.0,66.05133039072057,67.16391647986059,1.1125860891400237,train
47340.0,66.07435096466958,67.18677025965944,1.1124192949898628,train
47400.0,66.09681277997805,67.20889286859965,1.112080088621596,train
47460.0,66.11871632138666,67.23028456991926,1.1115682485326062,train
47520.0,66.14006207289508,67.25094563635668,1.1108835634615986,train
47580.0,66.16085051773437,67.27087635003757,1.1100258323031937,train
47640.0,66.18108213834057,67.29007700236465,1.1089948640240834,train
47700.0,66.20075741632957,67.30854789391017,1.1077904775806076,train
47760.0,66.21987683247323,67.32628933431086,1.1064125018376245,train
47820.0,66.23844086667674,67.34330164216613,1.104860775489385,train
47880.0,66.256449997957,67.35958514493791,1.1031351469809039,train
47940.0,66.27390470442234,67.37514017885435,1.1012354744320163,train
48000.0,66.29080546325315,67.38996708881459,1.099161625561436,train
48060.0,66.30715275068377,67.40406622829748,1.096913477613711,train
48120.0,66.3229470419853,67.41743795927175,1.0944909172864499,train
48180.0,66.3381888114495,67.43008265210908,1.09189384065958,train
48240.0,66.3528785323737,67.44200068549938,1.089122153125686,train
48300.0,66.36701667704662,67.45319244636869,1.0861757693220682,train
48360.0,66.38060371673524,67.46365832979888,1.0830546130636378,train
48420.0,66.39364012167248,67.47339873895073,1.0797586172782587,train
48480.0,66.40612636104585,67.48241408498745,1.0762877239416042,train
