threshold,n_nonzero,train_mse,val_mse,test_mse,train_rmse,val_rmse,test_rmse,train_r2,val_r2,test_r2
41.17412612677699,31,0.00025213888374746616,0.0016880217889494564,0.004503247405709406,0.015878881690706878,0.041085542334858574,0.06710623969281401,0.9997138777672141,0.9744930485456255,0.13317825549787032
44.813853027855316,31,0.00025213888374746616,0.0016880217889494564,0.004503247405709406,0.015878881690706878,0.041085542334858574,0.06710623969281401,0.9997138777672141,0.9744930485456255,0.13317825549787032
48.77532596608437,27,0.0002770072910040293,0.0078091789806526484,0.004662107241044447,0.016643536012639543,0.08836955912899333,0.06827962537275997,0.9996856575890951,0.8819989466593353,0.10259962030632941
53.08698677658954,29,0.0002610121851616037,0.0034050038144506083,0.008695924117678652,0.016155871538286126,0.05835241052819162,0.09325193894862804,0.9997038085197618,0.9485484917518726,-0.6738623119368465
57.77979150723529,29,0.0002610121851616037,0.0034050038144506083,0.008695924117678652,0.016155871538286126,0.05835241052819162,0.09325193894862804,0.9997038085197618,0.9485484917518726,-0.6738623119368465
62.88743267101008,21,0.00028048857669214067,0.011854227991392251,0.010463544457191878,0.016747793188720137,0.10887712336111867,0.1022914681544452,0.9996817070947515,0.8208759982335847,-1.0141082740777891
68.44658114516726,20,0.00028049406485715903,0.011874082948921167,0.010482403545094974,0.016747957035326996,0.10896826578835311,0.10238360974831359,0.99968170086689,0.8205759787426433,-1.0177384249451729
74.49714945386275,21,0.000279240088207975,0.0036992207376576394,0.002631442429557507,0.016710478395544962,0.06082121946868247,0.05129758697597293,0.9996831238548616,0.9441027098156289,0.49347852519627855
81.08257832455683,17,0.0035687087323760147,0.16226827105523473,1.1590242010898442,0.05973867032648128,0.4028253604916586,1.0765798628480119,0.9959502997098508,-1.4519641508697911,-222.09841973930335
88.25014857554405,17,0.0035687087323760147,0.16226827105523473,1.1590242010898442,0.05973867032648128,0.4028253604916586,1.0765798628480119,0.9959502997098508,-1.4519641508697911,-222.09841973930335
96.05132057384118,14,0.0037953548293555893,0.17485836365626312,1.4481269691761518,0.06160645119916898,0.4181606911897185,1.2033814728406582,0.9956931061887399,-1.6422074776341749,-277.74727559724397
104.54210370061047,10,0.004037538948438296,0.3835688047397794,1.8891479696697138,0.06354163161611681,0.6193293184887821,1.3744627931194477,0.9954182804265752,-4.795938740813828,-362.6385903682745
113.78345847673482,13,0.003795235963461459,0.17462296004213862,1.4466312314646885,0.0616054864720786,0.41787912132833177,1.2027598394794734,0.9956932410754122,-1.638650397626698,-277.45936381812993
123.84173423565058,12,0.00388347774953708,0.2732953211883904,1.642274158833026,0.06231755570894192,0.5227765499602965,1.281512449737819,0.9955931060368108,-3.129644851680701,-315.118308202557
134.7891454857597,10,0.004098029332801664,0.3333156457811641,1.68782848497537,0.06401585219929251,0.5773349511169094,1.29916453345039,0.9953496371313448,-4.036585458541269,-323.88697598800036
146.70429038251632,0,2.7706281538814244,3.425899991757586,1.6547681622806663,1.6645203975564327,1.8509186885861804,1.286377923582594,-2.1440541888098497,-50.76726115110553,-317.52325576341457
159.67271503261705,0,2.7706281538814244,3.425899991757586,1.6547681622806663,1.6645203975564327,1.8509186885861804,1.286377923582594,-2.1440541888098497,-50.76726115110553,-317.52325576341457
173.78752768177924,0,2.7706281538814244,3.425899991757586,1.6547681622806663,1.6645203975564327,1.8509186885861804,1.286377923582594,-2.1440541888098497,-50.76726115110553,-317.52325576341457
189.15006719573657,0,2.7706281538814244,3.425899991757586,1.6547681622806663,1.6645203975564327,1.8509186885861804,1.286377923582594,-2.1440541888098497,-50.76726115110553,-317.52325576341457
205.87063063388496,0,2.7706281538814244,3.425899991757586,1.6547681622806663,1.6645203975564327,1.8509186885861804,1.286377923582594,-2.1440541888098497,-50.76726115110553,-317.52325576341457
